1.724901535507361805e+00 3.262727965955540821e-01 3.439494699132079458e-03 7.938505924586837237e-01
1.915382855242695026e+00 2.168591567168648149e-01 1.468241000723246670e-03 8.798529166772113275e-01
1.166734650502274651e+00 2.297374800385674765e-01 1.383801897165368080e-03 8.055572282740317558e-01
1.006129799768652910e+00 1.909350665820493675e-01 1.390408173059395035e-03 8.528436620180042116e-01
1.599702433428946025e+00 2.843159861635783936e-01 2.347765101507615169e-03 8.213414764887352337e-01
1.098622252057610549e+00 1.954644474313100844e-01 2.426493416966832208e-03 8.154599531514872268e-01
1.237913549903280730e+00 2.114901163740710854e-01 1.794856487224242778e-03 8.521027438802779574e-01
1.677801130253493422e+00 2.763694076303134239e-01 3.745687308591807204e-03 8.327653068347000698e-01
1.457322502262158315e+00 2.604892503128768411e-01 2.700395399764048219e-03 8.259349892962022377e-01
8.431758503947606176e-01 2.288009911473846969e-01 2.661522994060320970e-03 7.008775402838233193e-01
9.249722806679048226e-01 1.608278173888555707e-01 2.011748212882680936e-03 8.360744913561580782e-01
1.890479416747076646e+00 2.687806135406636820e-01 1.917271143724030413e-03 8.635923055159223649e-01
1.364977896233396715e+00 2.080498125339651228e-01 1.021775391283287395e-03 8.596800051558708411e-01
1.175918793722734446e+00 2.385878864952302725e-01 2.960587090468388624e-03 8.103607242536455812e-01
8.676508865289671579e-01 1.832044822647057591e-01 2.836418765357559286e-03 7.962792127648034013e-01
1.011595744531939900e+00 2.734534935020130342e-01 1.929735666652537124e-03 7.503055830609743904e-01
1.385145059365853637e+00 1.793853962691913662e-01 1.600914279553834882e-03 8.877954985588988324e-01
1.286782651583352477e+00 2.462222927431014785e-01 2.350263225991330255e-03 8.005472476924015979e-01
1.581285747281749865e+00 2.694110009832710317e-01 3.235865538553800609e-03 8.191122835114291734e-01
9.831823571797317918e-01 2.515261063853316825e-01 1.685199625070047010e-03 7.571569308586457714e-01
1.140164110690273791e+00 2.220189643098844923e-01 7.306906321426194853e-04 8.191441492218413112e-01
1.586006178576562675e+00 3.250300991425101871e-01 3.147780585021528812e-03 8.023684314270006501e-01
1.395179147024635746e+00 2.306489729194939053e-01 9.251205679559564412e-04 8.789235606928608169e-01
1.093363039574217765e+00 3.128951818283678410e-01 2.402688207121401673e-03 7.350528263072665380e-01
1.484160957876931253e+00 2.646178055714727417e-01 1.413880890699294873e-03 8.044724389041648660e-01
6.499426620681633127e-01 1.691866874122082420e-01 1.621401146439982281e-03 7.439931038503505567e-01
1.617264456008717932e+00 2.073902921482643769e-01 3.024359174796474939e-03 9.085720772119832978e-01
1.656544246185523317e+00 2.279291025764891843e-01 1.975507850133209099e-03 8.836307121890553118e-01
1.404370546360534266e+00 2.070799023285999907e-01 2.125961771270265532e-03 8.637738479989435225e-01
1.317688950404047876e+00 2.701698495917733700e-01 2.127176986122587821e-03 7.649634121783024376e-01
7.933054364345819565e-01 2.222396595571607958e-01 2.446364027482390846e-03 7.070508849046682753e-01
7.933054364345819565e-01 2.222396595571607958e-01 2.446364027482390846e-03 7.070508849046682753e-01
1.406263927671186131e+00 2.906570909376371414e-01 2.860923996303029685e-03 8.125281113520212983e-01
1.022997500904089474e+00 1.995019765030905945e-01 8.103773798591674873e-04 7.968694453122067145e-01
1.034244635796357725e+00 2.660825955050370450e-01 3.252460087367712444e-03 7.241412192106034817e-01
1.184083647003636219e+00 1.807690354433434399e-01 2.018060838242476205e-03 8.435616318263737812e-01
1.712751960118053640e+00 2.707985718142714715e-01 3.396087034943440393e-03 8.443419236736579014e-01
9.046779244341353055e-01 2.037331313276319056e-01 1.851678810158206628e-03 7.885202992807048838e-01
1.801248870709543759e+00 2.712833988887355385e-01 2.331505102938955312e-03 8.348939338178457126e-01
1.450677594651962554e+00 2.272046994041696244e-01 2.042998619141842692e-03 8.180022739713750379e-01
1.496280196727365785e+00 2.996457117211969168e-01 3.034399651576733664e-03 8.219205949380408160e-01
1.829429225242750645e+00 1.954677944474728368e-01 9.264656830423030707e-04 9.100075132461040717e-01
1.071593644603103357e+00 2.564653296723028442e-01 3.493558439675544577e-03 7.576372166467909564e-01
1.110753260864889125e+00 2.497967906966762630e-01 1.391746813113634712e-03 7.621309338847347403e-01
1.408350754842267794e+00 1.832253438251807975e-01 1.193673189739508740e-03 8.746885951871272713e-01
9.592468089085660621e-01 2.257814960052668407e-01 2.840367328190179785e-03 8.296276029066834701e-01
9.592468089085660621e-01 2.257814960052668407e-01 2.840367328190179785e-03 8.296276029066834701e-01
1.395875671345639057e+00 2.648349671578883457e-01 1.482121271942672246e-03 7.909585288369893608e-01
1.258636218580425403e+00 2.490989395362071812e-01 2.174228957413569703e-03 7.899773749242151588e-01
1.229716648269633561e+00 2.365100499463733408e-01 1.303817673505023103e-03 8.044087035400125929e-01
1.772811854404904963e+00 2.798512627731555291e-01 3.281560852931791374e-03 8.699385444272402790e-01
1.178107038641464488e+00 2.930302673607508290e-01 2.816520746987360730e-03 7.391499864753559024e-01
1.176282115309856602e+00 2.330531319795735579e-01 2.049709890384434838e-03 8.171055788788945673e-01
1.677386474091411950e+00 2.974423162180314106e-01 2.413960434711431933e-03 8.210347880450405977e-01
1.459385974433278887e+00 3.149171503467989575e-01 5.744755328673119797e-03 7.951311669806000459e-01
1.570143679946646609e+00 2.416998071235493539e-01 1.950098931894415086e-03 8.471865797392206243e-01
1.288008250672763255e+00 2.317622045482926607e-01 1.869595270724395963e-03 8.189269987040332932e-01
1.205541037759829459e+00 2.205363033339232115e-01 1.300275264767547121e-03 8.452117066783161325e-01
8.408280228941303891e-01 2.021306069074835510e-01 2.127626418225650809e-03 7.294456591603549755e-01
1.259164255016846257e+00 1.990798326368011517e-01 2.067151799785307571e-03 8.929643424689727160e-01
1.372383020136957343e+00 3.087998728078800159e-01 3.033965564667531929e-03 7.447154195387627462e-01
1.652369466150688471e+00 2.153881297261186212e-01 1.106965821839121398e-03 8.843348300956024310e-01
1.014279056196285556e+00 2.230878958206327367e-01 2.581604435954449120e-03 7.500389221583549926e-01
1.156719928351680471e+00 2.059433767716867258e-01 2.653275703319235394e-03 8.396992436061104792e-01
1.945206601105039734e+00 2.787563032349696379e-01 1.717542564577387082e-03 8.782396113447175079e-01
1.797896095985651810e+00 2.035692891997223086e-01 9.936361925438426303e-04 9.054772649414924990e-01
1.381173944825047073e+00 2.962018894537198355e-01 1.214719645526701926e-03 8.170410026880888799e-01
1.381173944825047073e+00 2.962018894537198355e-01 1.214719645526701926e-03 8.170410026880888799e-01
1.252937647725886894e+00 2.730686501453163939e-01 9.415660208856804639e-04 7.747944197041460868e-01
1.215951931395824692e+00 1.918387243970811618e-01 8.623936173752420019e-04 8.489640624364229726e-01
1.673207646479206723e+00 2.834675232718615878e-01 1.868277677471949852e-03 8.308032705474276414e-01
1.121532583546042794e+00 2.723086853005008967e-01 3.982554308210108605e-03 7.617993411267840465e-01
1.442172060492803443e+00 2.692539231540755917e-01 7.265013599187270400e-04 8.472998368942136205e-01
1.161883774909566291e+00 2.094113542930558791e-01 1.611824753039397748e-03 8.031754842283274076e-01
1.540778871444629550e+00 2.580376444325753194e-01 2.213331184720686035e-03 8.689464654136604960e-01
1.256071555770645221e+00 2.798414420159925919e-01 1.680560218511141036e-03 7.741178047833209286e-01
1.303506633814717652e+00 2.288037223448322055e-01 9.356959651151198262e-04 8.530260639280958790e-01
1.960210668311249682e+00 3.016955731970586974e-01 1.251291673955949937e-03 8.351916089538607979e-01
1.388090486218834574e+00 1.862528940959218282e-01 2.033628379288673817e-03 8.943438145663272776e-01
1.618892813937712782e+00 2.195807797491148849e-01 1.911552760636521173e-03 8.765904365060931402e-01
1.805735705198844077e+00 2.203650860292495905e-01 1.796934653320887655e-03 8.952383394280370998e-01
1.156395251906662924e+00 3.036216561866190711e-01 5.328329098464505351e-03 7.648647854896039044e-01
1.156395251906662924e+00 3.036216561866190711e-01 5.328329098464505351e-03 7.648647854896039044e-01
1.046071103859946838e+00 1.963732891466245800e-01 2.176749236902071269e-03 7.973655810105700903e-01
1.534743911046601905e+00 2.237158511477263523e-01 1.391490155428786379e-03 8.476025744727702094e-01
1.156853470337383172e+00 2.362783437064522596e-01 1.572762170776155488e-03 7.941473528625188072e-01
7.706424929589156259e-01 1.942429507315463488e-01 1.757538022799348893e-03 7.400767224683534318e-01
1.963020016191653783e+00 2.794473578739898878e-01 3.063184418402366185e-03 8.611856535577508964e-01
1.068878160049816950e+00 1.976690674919620305e-01 2.520754646412777088e-03 8.330798532016903124e-01
1.513453879068438424e+00 3.199261056673993742e-01 2.505355705090885760e-03 7.963866485224769809e-01
1.158482609316802803e+00 2.200341513368666846e-01 1.338215863002367289e-03 8.383791370151176814e-01
1.431816058872348973e+00 2.956482381548942717e-01 2.275253505231982203e-03 7.633267869639402958e-01
9.995555921972776314e-01 2.397854370297222704e-01 2.145127589585927967e-03 7.614720794722351638e-01
1.745478060596487246e+00 2.471104505407099583e-01 2.473161157985829910e-03 8.775855361321177606e-01
1.638902630220509637e+00 2.256950185526739316e-01 1.208364444113541915e-03 8.521250833220386234e-01
1.199068199168891180e+00 3.021372942013477725e-01 3.472866261606531810e-03 7.208887676965110014e-01
1.270702511308447580e+00 2.587738773889399213e-01 1.141632585283685079e-03 8.071278711701639352e-01
1.626506064252605244e+00 2.167722644012167743e-01 2.034064472909631518e-03 8.826246792641283534e-01
9.722449084281690190e-01 2.373240276004676963e-01 2.344232243709035070e-03 7.641878851163125264e-01
1.385723797457672601e+00 2.462446128134835321e-01 1.239532546861828394e-03 8.178436424094766011e-01
1.074066769684697720e+00 2.139523872201204158e-01 9.714387541944825063e-04 7.849057972536102046e-01
1.522290533681891933e+00 3.539119034539200404e-01 3.629216598688947588e-03 7.500084519949211659e-01
1.153724902937374841e+00 2.553248649498291445e-01 9.276284851956733551e-04 7.891855696958389732e-01
7.580824549375517751e-01 1.902537316754105146e-01 1.317210787883687411e-03 7.612957774522047805e-01
1.055450533259255863e+00 2.575213345384901320e-01 2.899704956501419212e-03 7.533530124767248148e-01
1.100600045048032438e+00 2.704256740878184795e-01 2.827322216616948072e-03 7.227306491539611244e-01
1.698358556670382269e+00 3.026316401194854011e-01 1.481195825813804313e-03 7.868787575026574554e-01
1.361285758423383729e+00 1.936675552844284443e-01 2.059623365658441469e-03 8.666447480426561212e-01
9.776110059717364464e-01 2.680759238659299881e-01 3.123309463891687978e-03 7.348083368717913677e-01
1.064096826652277894e+00 2.150097239679267247e-01 2.148186678966586358e-03 8.011602712905857571e-01
8.565362266323268692e-01 2.486802317190092704e-01 1.500289250113588831e-03 6.894939033575483434e-01
8.332185959754438986e-01 2.321375781752737510e-01 1.838526445545878886e-03 7.273893521311154409e-01
1.268460482725753735e+00 2.878759412711801025e-01 2.330188278449652189e-03 7.857294179053083694e-01
1.210209694298570282e+00 2.967758822057446344e-01 2.860554260246522644e-03 7.627935498281693816e-01
1.669375256224471915e+00 2.128824032698530266e-01 1.993628543360157108e-03 8.829452366848531408e-01
1.466962693237950699e+00 2.747463968494786579e-01 1.604033787282674968e-03 8.002697596063674812e-01
1.972847165473697428e+00 2.680353856844538973e-01 3.202048502531267340e-03 8.953428693443620245e-01
1.203579606913609990e+00 2.439776201172700054e-01 4.796317387372284885e-03 8.097132904778495677e-01
1.203579606913609990e+00 2.439776201172700054e-01 4.796317387372284885e-03 8.097132904778495677e-01
1.203579606913609990e+00 2.439776201172700054e-01 4.796317387372284885e-03 8.097132904778495677e-01
1.203579606913609990e+00 2.439776201172700054e-01 4.796317387372284885e-03 8.097132904778495677e-01
1.117322450784020038e+00 2.283352020251897541e-01 1.981067260243943567e-03 8.120009652512064635e-01
1.368264344677387667e+00 2.380979593011356699e-01 2.295840210100775266e-03 8.341072700273480800e-01
1.788494712679483456e+00 2.001672019167510530e-01 1.719537844454702060e-03 9.060312465258038017e-01
1.903841245692284856e+00 2.791143671704988116e-01 2.648949901719296288e-03 8.683102955031757331e-01
8.165440104777929031e-01 2.398647537396573215e-01 1.082023002964910751e-03 7.359112998628497548e-01
1.241339235814623798e+00 2.411509466894750098e-01 1.266659437910916137e-03 8.083372156688346521e-01
1.079389529452019714e+00 2.680248855416179632e-01 1.272919859815731160e-03 7.725087659998312040e-01
1.408944229799273584e+00 2.225063323255802028e-01 2.309950089451757050e-03 8.452430306089692147e-01
1.399203748447596762e+00 2.247393741897754094e-01 2.267455730140996960e-03 8.307514090118104377e-01
1.424445314119453077e+00 1.971028931943866469e-01 1.593467852299423849e-03 8.879672973741432607e-01
1.840907766535552659e+00 2.145898070880983277e-01 1.855669653778570889e-03 8.894301512945735899e-01
1.339392782060957909e+00 2.386271461034801533e-01 2.723145128237784707e-03 8.262653927246704777e-01
9.105331210030783717e-01 2.648073999421396985e-01 1.819923286082767051e-03 7.314965345202737446e-01
1.514369570511378660e+00 2.675354411274272204e-01 2.086962613657396097e-03 8.528055769302909095e-01
1.432310105566984459e+00 2.521084451539948312e-01 1.838458028947310757e-03 8.455473354885102433e-01
1.893005062176889020e+00 1.850741080262112703e-01 1.567146419989908683e-03 9.097943896797352492e-01
9.599719879613304307e-01 2.001041487656231577e-01 2.540626369096452442e-03 8.019924714784257835e-01
9.047809878196286792e-01 2.974897739031362454e-01 3.171446483653983690e-03 6.540616023098158038e-01
1.188265473081297596e+00 1.762421105305606861e-01 1.977429699849409060e-03 8.480149070905546038e-01
1.502553655136324995e+00 3.172296301599000223e-01 3.329391593646189619e-03 7.701870965859239915e-01
2.090068109148374376e+00 2.547105255472716934e-01 1.611214981573556729e-03 9.003502272396891604e-01
1.333198777927332657e+00 2.227635413974832224e-01 1.124103230538825004e-03 8.385017966415769797e-01
1.336133139001510983e+00 2.184343313787908691e-01 1.027073764125180757e-03 8.290937555135881043e-01
1.307619014387329193e+00 1.725421766264467749e-01 1.944072343300936104e-03 8.699654742198645874e-01
1.454567534852083233e+00 2.722513364100932476e-01 2.719068508656258005e-03 8.061673150000530086e-01
1.375206450270356040e+00 2.692177599137742239e-01 1.905697733179403507e-03 7.963415676302073587e-01
1.051846879765385934e+00 2.641625002335381556e-01 3.624557476346513922e-03 7.402856144126436222e-01
7.717744089796931828e-01 2.051545019833539152e-01 3.031077329944535746e-03 7.347359431160930265e-01
2.234565401203870039e+00 2.562463435921832344e-01 1.618540368674923399e-03 8.949327075148922894e-01
1.043642539907734035e+00 2.312724551343873225e-01 2.716686030915680013e-03 8.085411222087884875e-01
1.770098944540588137e+00 2.800097728057368007e-01 1.032018967241631622e-03 8.429926798480981143e-01
1.006241236954982909e+00 2.255286604705153408e-01 1.536188346966653722e-03 8.201368684871576109e-01
1.544580072672406157e+00 2.108082450706555977e-01 1.853431853570711510e-03 8.783533583027641756e-01
1.680910027295479559e+00 3.203407883803136569e-01 2.795131696832323792e-03 8.344638173962432015e-01
8.996857087314068524e-01 2.261639216465349544e-01 1.732069465876292982e-03 7.568359643991338093e-01
8.937131046766589870e-01 2.117855226720461725e-01 1.823903837264211937e-03 7.370133221043311256e-01
1.946077812582562849e+00 2.190606872823935847e-01 3.587419588386831990e-03 9.060470952008005119e-01
1.197836217246035506e+00 2.398246077682211208e-01 2.130165001251210343e-03 8.026124560359627624e-01
1.025974067296507197e+00 2.026876842353264041e-01 1.106704370463132848e-03 8.173724428491642158e-01
1.688925627954266595e+00 2.845476831362367953e-01 2.974376281057051260e-03 8.327479691624085634e-01
1.182201846993849559e+00 2.504051140734215863e-01 2.280853956061393469e-03 7.661698444683842091e-01
1.436264395529353033e+00 1.963506968407754960e-01 1.763065058125414062e-03 8.889079674755124838e-01
9.015197831142676144e-01 1.709489008972321089e-01 2.080761900585941307e-03 7.979769680910853147e-01
1.962775514606318827e+00 2.387452012458878559e-01 1.612459074179783307e-03 8.884783252496412098e-01
1.058593342875378429e+00 2.973749596227335257e-01 1.769753842485684943e-03 7.102169407517567867e-01
2.109421826916117126e+00 2.777680161705557427e-01 2.135351163268263668e-03 8.907585984485835162e-01
1.361326541354469510e+00 2.721308238878165087e-01 2.703846107542560561e-03 7.744218517707416316e-01
1.070229524402533272e+00 2.202362337724477481e-01 2.902464050067495287e-03 7.849687070717273896e-01
8.396227684631284438e-01 2.055153243669938512e-01 4.244741034711880731e-03 7.526874685370116280e-01
1.060833622866681036e+00 2.531244670059846769e-01 2.693845309131822838e-03 7.742578725754082347e-01
8.723181594355942092e-01 1.921992292523372337e-01 2.713544647067939186e-03 7.820227767929082141e-01
1.227340730416078385e+00 3.217881602082803827e-01 1.331133120560198295e-03 7.158862790687617883e-01
1.310797770349877212e+00 3.072338618476586070e-01 1.422558130184499231e-03 7.821986093493612513e-01
1.358994170877730223e+00 2.516748508329329503e-01 1.108499427902507901e-03 8.153602246681704857e-01
9.717111239642076681e-01 2.344699400035107073e-01 2.444500412882632222e-03 7.559259279137622300e-01
1.737054115359001782e+00 3.263691345766739360e-01 2.122032530035352672e-03 8.206162172413983269e-01
1.319364359540575737e+00 2.132041387857190329e-01 2.319251327592025593e-03 8.463677712650468088e-01
1.262489793706484287e+00 2.933364992707249153e-01 5.048444068617276813e-03 7.768853045970267601e-01
9.845677312801079939e-01 2.255028063551808293e-01 1.947423883926378699e-03 7.573754198268655147e-01
1.815078673671608023e+00 3.154959746633935191e-01 2.257595940239853251e-03 8.216141099046763152e-01
1.368777559747968331e+00 2.219823640522942954e-01 1.200637237202195227e-03 8.583927809890609106e-01
1.469473582697021996e+00 2.046887264525262817e-01 2.398738250827121745e-03 8.423220989651299950e-01
1.079143512694736184e+00 2.824533470185299766e-01 4.325614285380506747e-03 7.171186811597219934e-01
8.608825731316240848e-01 2.017593670729104227e-01 1.589920907463446276e-03 7.792449610951435179e-01
1.715850685493330863e+00 2.508464973486660421e-01 2.689233550727494499e-03 8.489111742326188592e-01
1.064558630521196481e+00 2.503190324170013192e-01 2.086883910243292079e-03 7.686303666120002376e-01
1.071390869082357922e+00 2.470437648326935798e-01 1.776964114104551780e-03 7.848668387885450182e-01
1.812763923631436347e+00 2.829918642327743927e-01 1.152551783359696044e-03 8.739463093848307551e-01
1.457744809205924863e+00 2.018033192220754224e-01 2.425711292607304805e-03 8.731893879631643651e-01
1.201287605513485124e+00 3.004879403656147141e-01 2.063344108108299164e-03 7.234898445854648363e-01
1.118611469683006732e+00 3.130588022619342770e-01 3.910366828236521222e-03 7.195510322956115701e-01
1.367579495646741305e+00 2.537032719440265871e-01 2.365096058435094128e-03 8.437963934883274675e-01
1.360636438096577638e+00 3.256291387747416444e-01 3.390005718436563901e-03 7.509737683531300112e-01
1.468877752606313036e+00 2.464228627829914697e-01 3.839311561201576295e-03 8.430649860448025112e-01
1.857613313017932200e+00 2.384238888079999730e-01 2.538751099411076708e-03 8.708984116590402502e-01
9.858321761797633753e-01 1.616710035709173487e-01 1.094063049390839228e-03 8.525956935813021609e-01
9.993682036404937241e-01 2.282077889268079307e-01 2.525041522612768603e-03 7.258724889355192555e-01
6.722361166443930891e-01 1.750325194933056439e-01 4.246255572907646665e-03 7.266076156304381861e-01
1.259137874179187433e+00 2.622455977966355323e-01 2.272661647631839688e-03 8.107724349315439394e-01
9.753917201872371878e-01 3.227935470010694918e-01 4.631923441589441692e-03 6.915286849239616895e-01
2.504388326263850217e+00 3.322057253363950302e-01 1.956462116860110956e-03 8.642664255597394263e-01
1.006091963647888665e+00 1.737319324783869467e-01 1.253693714586336886e-03 8.306158058152834922e-01
1.320146471317170667e+00 2.970783112362445078e-01 3.369411345907725314e-03 8.004894915107184650e-01
1.281696925224997896e+00 2.712514164233436054e-01 1.577360785919510984e-03 8.035821131834831599e-01
8.403379988048047533e-01 2.198945212612129219e-01 1.457183489853816931e-03 7.663218551889532382e-01
1.254365345356450057e+00 2.441685462359843017e-01 2.351712899271575768e-03 8.348637318468885571e-01
1.416538403613253783e+00 2.199443435789282253e-01 1.204555622003109124e-03 8.561606604542884025e-01
9.290650643773024076e-01 1.844447673514462704e-01 2.501741273369595658e-03 8.007610044523929549e-01
1.137677463695373925e+00 2.512160461804439082e-01 2.884765393513638847e-03 7.686519350967392361e-01
9.369440935477583166e-01 2.307850355110010188e-01 1.999013651046008776e-03 7.334294844339387387e-01
1.339283954805281063e+00 2.301502585249944888e-01 2.055764306047608118e-03 8.521734934550888596e-01
1.518562599298229010e+00 2.420790498882201269e-01 1.612780987074143848e-03 8.286230220748045383e-01
1.016221028426461226e+00 2.315558686341456784e-01 2.843617038555799285e-03 7.586128303422482455e-01
1.602518146145825773e+00 2.692670189614880250e-01 1.298521704098524457e-03 8.458971667063005517e-01
9.746144158260068302e-01 2.699132820106630581e-01 3.383941404775476711e-03 7.131617506273235652e-01
1.331287416664367118e+00 3.051332192525515463e-01 5.264396575748745734e-03 7.517178915016643481e-01
1.351975592959079764e+00 3.162267627612547205e-01 3.403986326159428796e-03 7.471391500950114173e-01
1.217025591580635169e+00 1.438384812495014931e-01 1.684769583746483033e-03 9.008195760723600731e-01
1.436513341765421004e+00 3.403002922717934253e-01 2.541292109898617233e-03 7.245517125901164146e-01
1.142511918243875657e+00 2.224197810917776796e-01 1.855445646485286582e-03 7.771423552482593644e-01
1.454705242752222683e+00 2.156291722476757766e-01 3.102427113772295887e-03 8.324586899255074224e-01
1.211659893374929187e+00 1.903495622933271125e-01 1.565227893321692208e-03 8.437927148809807321e-01
1.150270939093725131e+00 2.363606601385758454e-01 2.017147203850946056e-03 8.366791481737666514e-01
1.242044824569617845e+00 2.623899194752192243e-01 1.490531852188848585e-03 7.965189702484863910e-01
1.636430053505226967e+00 3.232438584196873910e-01 2.498783701131042194e-03 7.876503653159251384e-01
8.144351272967667033e-01 2.228540188603854166e-01 2.712342454195037882e-03 7.469298174831661141e-01
7.966512073225201496e-01 1.981788368316965143e-01 2.165065882279963369e-03 7.460235929331153759e-01
1.919478837578842967e+00 2.447866521023037700e-01 1.215546485622415619e-03 8.820985376008748657e-01
9.592468089085660621e-01 2.257814960052668407e-01 2.840367328190179785e-03 8.296276029066834701e-01
8.654209755141910598e-01 1.943599929997565090e-01 2.651833088189395598e-03 7.662471686265933668e-01
1.244673190822822129e+00 2.548520437818208029e-01 9.638982437399673704e-04 7.940199944199435311e-01
1.611578367696099523e+00 2.179862458187355190e-01 1.363841980528812843e-03 8.768797772453946759e-01
1.099580702683308875e+00 2.902365518391659127e-01 1.027934361418103657e-03 7.144276096363095796e-01
1.140429570548979310e+00 1.698616645899540811e-01 1.267105382350694866e-03 8.490442237054578456e-01
9.079729898620756412e-01 2.446382318200236439e-01 1.421196664932396258e-03 7.086542928776278227e-01
1.330609289069776935e+00 1.696256895581064739e-01 1.382664162649333483e-03 8.884650404688478886e-01
1.203579606913609990e+00 2.439776201172700054e-01 4.796317387372284885e-03 8.097132904778495677e-01
1.372872378945638738e+00 2.105919060034666113e-01 8.678509455977582781e-04 8.668820541959230130e-01
9.568930187455046976e-01 2.150704838936176866e-01 2.337297329358889453e-03 7.719102578565201211e-01
1.575435305995472657e+00 3.637046615501220992e-01 1.831863494949478085e-03 7.723216657184782674e-01
1.210478951765593392e+00 1.987220888206064628e-01 1.510190680955651689e-03 8.823915140489593245e-01
1.292330112264217012e+00 2.746933509854596056e-01 3.975383861047971507e-03 7.828783206114127147e-01
1.272812209829948582e+00 2.236969839051114739e-01 2.207868091883360279e-03 8.492440081635665994e-01
7.162262830618295606e-01 1.915686447609992737e-01 2.198089861500491463e-03 7.571361213556473402e-01
9.815780717940157940e-01 2.491664322278617227e-01 2.054120142856706924e-03 7.330754911247919781e-01
1.058593342875378429e+00 2.973749596227335257e-01 1.769753842485684943e-03 7.102169407517567867e-01
1.680910027295479559e+00 3.203407883803136569e-01 2.795131696832323792e-03 8.344638173962432015e-01
6.722361166443930891e-01 1.750325194933056439e-01 4.246255572907646665e-03 7.266076156304381861e-01
1.208326165737121372e+00 2.439082804407900207e-01 9.859734335485358450e-04 8.365086130056156311e-01
1.064446687657640167e+00 2.864326779962397262e-01 2.111825640420647836e-03 7.070381441431912162e-01
1.199068199168891180e+00 3.021372942013477725e-01 3.472866261606531810e-03 7.208887676965110014e-01
1.080836923909571645e+00 2.975396906259558105e-01 1.627795464745362009e-03 6.925324159673099667e-01
1.361918130691243789e+00 3.103344697583029776e-01 3.959276175454542676e-03 7.707993355034594707e-01
9.942103750154048791e-01 1.814745921511068671e-01 3.251125676504074656e-03 8.336225207901517553e-01
1.166395838941057361e+00 2.157582208853546790e-01 1.982534527163598570e-03 8.305266246491966875e-01
1.335806683514544790e+00 2.335924001262926764e-01 1.194231197406881448e-03 8.395135643733627751e-01
1.751556600778747530e+00 2.707542785792556028e-01 2.822652741674989800e-03 8.584393839079309529e-01
1.351859854613134404e+00 1.665763518431672696e-01 1.005734707332499962e-03 9.092100729235784717e-01
1.372383020136957343e+00 3.087998728078800159e-01 3.033965564667531929e-03 7.447154195387627462e-01
1.195549604877877981e+00 3.264742045600118048e-01 3.774060316281285972e-03 7.471592669923915464e-01
9.962992343697674169e-01 2.164177086327715993e-01 1.493903493584333112e-03 8.101764534870148360e-01
9.893600134882545305e-01 2.733742266691395195e-01 1.565404963655324432e-03 6.837885315289293775e-01
1.210103219610756176e+00 2.310528653312146352e-01 2.185563459035813443e-03 8.319064714688924056e-01
1.208186710462694879e+00 2.594716206121744362e-01 3.322881147788494735e-03 7.654612183366517053e-01
1.022999557173224217e+00 2.376910067678485450e-01 1.817538787348842643e-03 7.558935338712583496e-01
6.499426620681633127e-01 1.691866874122082420e-01 1.621401146439982281e-03 7.439931038503505567e-01
1.326813756448075532e+00 3.021536924373620092e-01 1.908094436550760971e-03 7.712477230379028992e-01
